4
16

0, 0.107711, 0.307439, 0.494343, 0.585097
0.143702, 0.0362733, -0.167505, -0.364296, -0.462481

-0.107688, 1.0031e-05, 0.203163, 0.397843, 0.49434
0.494343, 0.585102, 0.737653, 0.859436, 0.909506
0.909487, 0.948981, 0.993257, 0.996099, 0.980816
0.980781, 0.954075, 0.873337, 0.756163, 0.681307
0.681267, 0.598459, 0.423231, 0.230341, 0.124214
0.124184, 0.0165807, -0.186888, -0.382566, -0.479841
-0.479849, -0.571566, -0.726349, -0.850836, -0.902481
-0.902464, -0.943619, -0.991197, -0.997426, -0.983916
-0.983881, -0.958914, -0.881299, -0.766916, -0.693359
-0.693318, -0.611669, -0.438205, -0.246455, -0.14066
-0.14063, -0.0331679, 0.170562, 0.367184, 0.465218
0.465227, 0.557873, 0.714845, 0.842, 0.895209
0.895195, 0.937997, 0.988863, 0.998479, 0.986745
0.986714, 0.963489, 0.889018, 0.777458, 0.705216
0.705184, 0.624712, 0.453058, 0.262501, 0.157062
0.157042, 0.0497496, -0.154191, -0.351701, -0.450477

-0.121089, -0.0134777, 0.189937, 0.385432, 0.482569
0.482566, 0.574108, 0.728479, 0.852463, 0.90382
0.903793, 0.944638, 0.991604, 0.997199, 0.983366
0.983322, 0.958025, 0.87983, 0.764921, 0.691129
0.691084, 0.609208, 0.435415, 0.243446, 0.137594
0.137566, 0.0300651, -0.173618, -0.370069, -0.467961
-0.467963, -0.560444, -0.717012, -0.843671, -0.896592
-0.896567, -0.939065, -0.989322, -0.998303, -0.986246
-0.986203, -0.962649, -0.887595, -0.775503, -0.703026
-0.702981, -0.622281, -0.450292, -0.259505, -0.15401
-0.153981, -0.0466451, 0.157255, 0.354604, 0.453233
0.453236, 0.546626, 0.705347, 0.834647, 0.889119
0.889097, 0.933233, 0.986767, 0.999132, 0.988852
0.988815, 0.96701, 0.895115, 0.785871, 0.714724
0.714689, 0.635186, 0.465044, 0.275493, 0.170374
0.170356, 0.063217, -0.14085, -0.339042, -0.438392

-0.134471, -0.0269632, 0.176676, 0.372951, 0.470713
0.470701, 0.563009, 0.719173, 0.845334, 0.897972
0.897935, 0.940122, 0.989771, 0.998117, 0.985739
0.985689, 0.9618, 0.886163, 0.773539, 0.700825
0.700781, 0.619846, 0.44752, 0.256506, 0.150947
0.150926, 0.0435449, -0.160318, -0.357505, -0.455999
-0.455989, -0.54922, -0.707545, -0.836353, -0.890544
-0.890508, -0.934338, -0.987267, -0.998998, -0.988398
-0.988348, -0.966209, -0.89373, -0.783948, -0.712564
